GEO_ID,NAME,housing_units,vacant_units,owner_units,renter_units
1400000US36005039500,"Census Tract 395, Bronx County, New York",1706,139,114,1453
1400000US36005039600,"Census Tract 396, Bronx County, New York",1500,136,292,1072
1400000US36005039700,"Census Tract 397, Bronx County, New York",568,24,19,525
1400000US36005039800,"Census Tract 398, Bronx County, New York",1141,76,615,450
1400000US36005039901,"Census Tract 399.01, Bronx County, New York",1768,63,27,1678
1400000US36005039902,"Census Tract 399.02, Bronx County, New York",1799,31,9,1759
1400000US36005040100,"Census Tract 401, Bronx County, New York",1552,42,16,1494
1400000US36005040302,"Census Tract 403.02, Bronx County, New York",1473,28,14,1431
1400000US36005040303,"Census Tract 403.03, Bronx County, New York",1600,59,125,1416
1400000US36005040304,"Census Tract 403.04, Bronx County, New York",1280,77,25,1178
1400000US36005040400,"Census Tract 404, Bronx County, New York",1153,63,574,516
1400000US36005040501,"Census Tract 405.01, Bronx County, New York",1437,105,83,1249
1400000US36005040502,"Census Tract 405.02, Bronx County, New York",2427,162,218,2047
1400000US36005040600,"Census Tract 406, Bronx County, New York",1316,128,321,867
1400000US36005040701,"Census Tract 407.01, Bronx County, New York",1263,40,0,1223
1400000US36005040702,"Census Tract 407.02, Bronx County, New York",2762,138,126,2498
1400000US36005040800,"Census Tract 408, Bronx County, New York",1691,80,260,1351
1400000US36005040900,"Census Tract 409, Bronx County, New York",1466,57,347,1062
1400000US36005041100,"Census Tract 411, Bronx County, New York",1327,119,117,1091
1400000US36005041300,"Census Tract 413, Bronx County, New York",3130,201,99,2830
1400000US36005041400,"Census Tract 414, Bronx County, New York",1789,93,719,977
1400000US36005041500,"Census Tract 415, Bronx County, New York",2450,120,138,2192
1400000US36005041800,"Census Tract 418, Bronx County, New York",1290,19,244,1027
1400000US36005041900,"Census Tract 419, Bronx County, New York",2639,169,61,2409
1400000US36005042000,"Census Tract 420, Bronx County, New York",1532,49,144,1339
1400000US36005042100,"Census Tract 421, Bronx County, New York",2300,151,93,2056
1400000US36005042200,"Census Tract 422, Bronx County, New York",1234,131,538,565
1400000US36005042300,"Census Tract 423, Bronx County, New York",1466,98,68,1300
1400000US36005042400,"Census Tract 424, Bronx County, New York",894,50,511,333
1400000US36005042500,"Census Tract 425, Bronx County, New York",2275,145,56,2074
1400000US36005042600,"Census Tract 426, Bronx County, New York",2185,174,1254,757
1400000US36005042800,"Census Tract 428, Bronx County, New York",755,39,471,245
1400000US36005042901,"Census Tract 429.01, Bronx County, New York",1262,22,84,1156
1400000US36005042902,"Census Tract 429.02, Bronx County, New York",1647,48,157,1442
1400000US36005043000,"Census Tract 430, Bronx County, New York",1090,78,654,358
1400000US36005043100,"Census Tract 431, Bronx County, New York",3620,71,195,3354
1400000US36005043400,"Census Tract 434, Bronx County, New York",1333,76,414,843
1400000US36005043500,"Census Tract 435, Bronx County, New York",144,0,0,144
1400000US36005043600,"Census Tract 436, Bronx County, New York",732,15,366,351
1400000US36005044200,"Census Tract 442, Bronx County, New York",1370,52,434,884
1400000US36005044400,"Census Tract 444, Bronx County, New York",1381,74,785,522
1400000US36005044800,"Census Tract 448, Bronx County, New York",706,61,480,165
1400000US36005044901,"Census Tract 449.01, Bronx County, New York",842,19,339,484
1400000US36005044902,"Census Tract 449.02, Bronx County, New York",886,65,320,501
1400000US36005045101,"Census Tract 451.01, Bronx County, New York",842,88,242,512
1400000US36005045102,"Census Tract 451.02, Bronx County, New York",878,40,348,490
1400000US36005045600,"Census Tract 456, Bronx County, New York",1152,131,749,272
1400000US36005045800,"Census Tract 458, Bronx County, New York",2075,41,0,2034
1400000US36005046000,"Census Tract 460, Bronx County, New York",1069,0,193,876
1400000US36005046201,"Census Tract 462.01, Bronx County, New York",13028,201,5387,7440
1400000US36005046202,"Census Tract 462.02, Bronx County, New York",2757,52,980,1725
1400000US36005048400,"Census Tract 484, Bronx County, New York",1327,81,711,535
1400000US36005050400,"Census Tract 504, Bronx County, New York",54,0,4,50
1400000US36005051600,"Census Tract 516, Bronx County, New York",2041,264,1220,557
1400000US36007000100,"Census Tract 1, Broome County, New York",1591,164,425,1002
1400000US36007000200,"Census Tract 2, Broome County, New York",1695,223,578,894
1400000US36007000300,"Census Tract 3, Broome County, New York",1552,295,380,877
1400000US36007000400,"Census Tract 4, Broome County, New York",1054,218,408,428
1400000US36007000500,"Census Tract 5, Broome County, New York",1043,288,149,606
1400000US36007000600,"Census Tract 6, Broome County, New York",1055,181,357,517
1400000US36007000700,"Census Tract 7, Broome County, New York",1618,221,990,407
1400000US36007000900,"Census Tract 9, Broome County, New York",791,95,275,421
1400000US36007001100,"Census Tract 11, Broome County, New York",1046,230,68,748
1400000US36007001200,"Census Tract 12, Broome County, New York",991,367,41,583
1400000US36007001300,"Census Tract 13, Broome County, New York",1319,355,122,842
1400000US36007001400,"Census Tract 14, Broome County, New York",2538,573,809,1156
1400000US36007001500,"Census Tract 15, Broome County, New York",2182,102,1515,565
1400000US36007001600,"Census Tract 16, Broome County, New York",1128,114,771,243
1400000US36007001700,"Census Tract 17, Broome County, New York",2175,266,964,945
1400000US36007001800,"Census Tract 18, Broome County, New York",1956,169,736,1051
1400000US36007010200,"Census Tract 102, Broome County, New York",2171,128,1713,330
1400000US36007011901,"Census Tract 119.01, Broome County, New York",1286,162,851,273
1400000US36007011902,"Census Tract 119.02, Broome County, New York",1215,180,990,45
1400000US36007011903,"Census Tract 119.03, Broome County, New York",1141,144,824,173
1400000US36007012000,"Census Tract 120, Broome County, New York",720,105,527,88
1400000US36007012101,"Census Tract 121.01, Broome County, New York",1567,70,1262,235
1400000US36007012102,"Census Tract 121.02, Broome County, New York",1650,128,1353,169
1400000US36007012103,"Census Tract 121.03, Broome County, New York",1455,187,970,298
1400000US36007012201,"Census Tract 122.01, Broome County, New York",1174,138,915,121
1400000US36007012202,"Census Tract 122.02, Broome County, New York",1817,202,1426,189
1400000US36007012300,"Census Tract 123, Broome County, New York",2439,546,1331,562
1400000US36007012400,"Census Tract 124, Broome County, New York",1846,918,740,188
1400000US36007012500,"Census Tract 125, Broome County, New York",2935,563,2209,163
1400000US36007012600,"Census Tract 126, Broome County, New York",2362,110,1645,607
1400000US36007012701,"Census Tract 127.01, Broome County, New York",2227,171,1770,286
1400000US36007012702,"Census Tract 127.02, Broome County, New York",2023,145,1721,157
1400000US36007012800,"Census Tract 128, Broome County, New York",2321,245,1488,588
1400000US36007012900,"Census Tract 129, Broome County, New York",896,80,411,405
1400000US36007013000,"Census Tract 130, Broome County, New York",1832,205,1425,202
1400000US36007013100,"Census Tract 131, Broome County, New York",1524,187,528,809
1400000US36007013201,"Census Tract 132.01, Broome County, New York",1055,86,864,105
1400000US36007013202,"Census Tract 132.02, Broome County, New York",1668,137,1132,399
1400000US36007013301,"Census Tract 133.01, Broome County, New York",2464,298,1378,788
1400000US36007013303,"Census Tract 133.03, Broome County, New York",1172,66,909,197
1400000US36007013304,"Census Tract 133.04, Broome County, New York",2582,221,1966,395
1400000US36007013400,"Census Tract 134, Broome County, New York",2103,268,989,846
1400000US36007013500,"Census Tract 135, Broome County, New York",976,323,239,414
1400000US36007013600,"Census Tract 136, Broome County, New York",2019,383,600,1036
1400000US36007013700,"Census Tract 137, Broome County, New York",1714,141,550,1023
1400000US36007013800,"Census Tract 138, Broome County, New York",1634,100,1044,490
1400000US36007013900,"Census Tract 139, Broome County, New York",1208,210,300,698
1400000US36007014000,"Census Tract 140, Broome County, New York",1422,262,486,674
1400000US36007014100,"Census Tract 141, Broome County, New York",1405,185,874,346
1400000US36007014200,"Census Tract 142, Broome County, New York",1517,141,667,709
1400000US36007014301,"Census Tract 143.01, Broome County, New York",2265,219,1386,660
1400000US36007014302,"Census Tract 143.02, Broome County, New York",1349,146,627,576
1400000US36007014400,"Census Tract 144, Broome County, New York",2282,217,1737,328
1400000US36007014500,"Census Tract 145, Broome County, New York",1510,113,1117,280
1400000US36007014600,"Census Tract 146, Broome County, New York",2150,245,1775,130
1400000US36009940000,"Census Tract 9400, Cattaraugus County, New York",101,10,91,0
1400000US36009940200,"Census Tract 9402, Cattaraugus County, New York",1,1,0,0
1400000US36009940300,"Census Tract 9403, Cattaraugus County, New York",2920,518,1261,1141
1400000US36009960100,"Census Tract 9601, Cattaraugus County, New York",1738,381,1204,153
1400000US36009960200,"Census Tract 9602, Cattaraugus County, New York",2187,543,1138,506
1400000US36009960300,"Census Tract 9603, Cattaraugus County, New York",2485,586,1634,265
1400000US36009960400,"Census Tract 9604, Cattaraugus County, New York",2023,267,1272,484
1400000US36009960500,"Census Tract 9605, Cattaraugus County, New York",2240,392,1449,399
1400000US36009960600,"Census Tract 9606, Cattaraugus County, New York",1915,552,1071,292
1400000US36009960702,"Census Tract 9607.02, Cattaraugus County, New York",3494,2393,929,172
1400000US36009960800,"Census Tract 9608, Cattaraugus County, New York",2528,799,1439,290
1400000US36009961000,"Census Tract 9610, Cattaraugus County, New York",2384,526,1613,245
1400000US36009961100,"Census Tract 9611, Cattaraugus County, New York",2019,220,1285,514
1400000US36009961200,"Census Tract 9612, Cattaraugus County, New York",1726,185,1023,518
1400000US36009961300,"Census Tract 9613, Cattaraugus County, New York",1933,196,1322,415
1400000US36009961400,"Census Tract 9614, Cattaraugus County, New York",2573,640,1424,509
1400000US36009961500,"Census Tract 9615, Cattaraugus County, New York",1099,170,583,346
1400000US36009961600,"Census Tract 9616, Cattaraugus County, New York",1824,236,969,619
1400000US36009961700,"Census Tract 9617, Cattaraugus County, New York",2022,292,574,1156
1400000US36009961800,"Census Tract 9618, Cattaraugus County, New York",2197,286,1053,858
1400000US36009962200,"Census Tract 9622, Cattaraugus County, New York",2111,894,1124,93
1400000US36011040100,"Census Tract 401, Cayuga County, New York",2550,616,1689,245
1400000US36011040200,"Census Tract 402, Cayuga County, New York",2179,424,1564,191
1400000US36011040300,"Census Tract 403, Cayuga County, New York",1897,297,1327,273
1400000US36011040400,"Census Tract 404, Cayuga County, New York",1911,143,1312,456
1400000US36011040500,"Census Tract 405, Cayuga County, New York",1413,58,1176,179
1400000US36011040600,"Census Tract 406, Cayuga County, New York",1352,87,1149,116
1400000US36011040700,"Census Tract 407, Cayuga County, New York",1764,275,1403,86
1400000US36011040800,"Census Tract 408, Cayuga County, New York",2194,647,1248,299
1400000US36011040900,"Census Tract 409, Cayuga County, New York",1777,259,1328,190
1400000US36011041000,"Census Tract 410, Cayuga County, New York",2475,728,1422,325
1400000US36011041100,"Census Tract 411, Cayuga County, New York",2007,325,1442,240
1400000US36011041200,"Census Tract 412, Cayuga County, New York",2514,530,1610,374
1400000US36011041300,"Census Tract 413, Cayuga County, New York",1917,144,900,873
1400000US36011041400,"Census Tract 414, Cayuga County, New York",2669,256,764,1649
1400000US36011041500,"Census Tract 415, Cayuga County, New York",1349,109,725,515
1400000US36011041600,"Census Tract 416, Cayuga County, New York",1142,148,695,299
1400000US36011041700,"Census Tract 417, Cayuga County, New York",1998,200,1202,596
1400000US36011041800,"Census Tract 418, Cayuga County, New York",2333,294,844,1195
1400000US36011042100,"Census Tract 421, Cayuga County, New York",1506,156,389,961
1400000US36011990200,"Census Tract 9902, Cayuga County, New York",0,0,0,0
1400000US36013030100,"Census Tract 301, Chautauqua County, New York",1724,254,711,759
1400000US36013030200,"Census Tract 302, Chautauqua County, New York",1977,373,875,729
1400000US36013030300,"Census Tract 303, Chautauqua County, New York",1100,256,264,580
1400000US36013030400,"Census Tract 304, Chautauqua County, New York",2080,229,1143,708
1400000US36013030500,"Census Tract 305, Chautauqua County, New York",2145,352,294,1499
1400000US36013030600,"Census Tract 306, Chautauqua County, New York",1687,215,786,686
1400000US36013030700,"Census Tract 307, Chautauqua County, New York",2127,284,1224,619
1400000US36013030800,"Census Tract 308, Chautauqua County, New York",2195,420,1137,638
1400000US36013035100,"Census Tract 351, Chautauqua County, New York",2250,556,1380,314
1400000US36013035300,"Census Tract 353, Chautauqua County, New York",1220,104,964,152
1400000US36013035400,"Census Tract 354, Chautauqua County, New York",1357,153,675,529
1400000US36013035500,"Census Tract 355, Chautauqua County, New York",1389,168,721,500
1400000US36013035600,"Census Tract 356, Chautauqua County, New York",1647,205,966,476
1400000US36013035700,"Census Tract 357, Chautauqua County, New York",1452,137,749,566
1400000US36013035800,"Census Tract 358, Chautauqua County, New York",1905,387,985,533
1400000US36013035901,"Census Tract 359.01, Chautauqua County, New York",2413,282,1400,731
1400000US36013035902,"Census Tract 359.02, Chautauqua County, New York",93,8,44,41
1400000US36013036000,"Census Tract 360, Chautauqua County, New York",2258,450,1422,386
1400000US36013036100,"Census Tract 361, Chautauqua County, New York",2446,619,1542,285
1400000US36013036300,"Census Tract 363, Chautauqua County, New York",2292,603,1172,517
1400000US36013036401,"Census Tract 364.01, Chautauqua County, New York",3149,2127,795,227
1400000US36013036402,"Census Tract 364.02, Chautauqua County, New York",2447,1027,1167,253
1400000US36013036500,"Census Tract 365, Chautauqua County, New York",2419,429,1485,505
1400000US36013036600,"Census Tract 366, Chautauqua County, New York",1978,649,1130,199
1400000US36013036700,"Census Tract 367, Chautauqua County, New York",1869,446,1165,258
1400000US36013036800,"Census Tract 368, Chautauqua County, New York",2450,723,1418,309
